"","X1.b_Intercept","X2.b_Intercept","X3.b_Intercept","X4.b_Intercept","treatment_level","species_level","bias_level"
"12705",-0.0976790813087654,-0.336329957875115,-0.525420034267077,-0.727882864129782,"CORT Cold","guichenoti","Blue"
"12706",-0.180924474640858,-0.364416696330337,-0.418537913682043,-0.654311008820333,"CORT Cold","guichenoti","Blue"
"12707",-0.305427466336402,-0.231221843930735,-0.174888401893542,-0.486890887737094,"CORT Cold","guichenoti","Blue"
"12708",-0.223574175019194,-0.357391212986263,-0.230510298236843,-0.440749451772822,"CORT Cold","guichenoti","Blue"
"12709",-0.185448463623527,-0.198550082232488,-0.240980576059149,-0.496053890414991,"CORT Cold","guichenoti","Blue"
"12710",-0.0544665534145427,-0.314447594485522,-0.178026934980041,-0.310259675036047,"CORT Cold","guichenoti","Blue"
"12711",-0.708761655242247,-0.467623438726605,-0.541104213088303,-0.495915067746946,"CORT Cold","guichenoti","Blue"
"12712",-0.48526769693098,-0.497311245554922,-0.139248287314771,-0.750805355324704,"CORT Cold","guichenoti","Blue"
"12713",-0.772191227234652,-0.411295700335377,-0.806352781200957,-0.720866777457163,"CORT Cold","guichenoti","Blue"
"12714",-0.27828877821705,-0.578304327855746,-0.17693782775956,-0.784125056753649,"CORT Cold","guichenoti","Blue"
"12715",-0.904329014890934,-0.211317301613634,-0.401106877457414,-0.844586246432799,"CORT Cold","guichenoti","Blue"
"12716",-0.477530347183248,-0.0941284173081733,-0.434881380914813,-0.26490125608431,"CORT Cold","guichenoti","Blue"
"12717",-0.484976127087176,-0.571460357245215,-0.364290518262427,-0.546234922198577,"CORT Cold","guichenoti","Blue"
"12718",-0.315127740258397,-0.467280319128252,-0.30899800920703,-0.210981385750502,"CORT Cold","guichenoti","Blue"
"12719",-0.427104478605827,-0.653475333564496,-0.149219102063781,-0.326145114966109,"CORT Cold","guichenoti","Blue"
"12720",-0.35476381754252,-0.0299628994419846,-0.575551169305792,-0.435850157653908,"CORT Cold","guichenoti","Blue"
"12721",-0.414039242391254,-0.511188991379792,-0.410035044907187,-0.293417401693031,"CORT Cold","guichenoti","Blue"
"12722",-0.532879222880014,-0.0570084137725352,-0.101867771607634,-0.3403655156448,"CORT Cold","guichenoti","Blue"
"12723",-0.416629958000866,-0.684895262388424,-0.120794811140055,-0.562870085728688,"CORT Cold","guichenoti","Blue"
"12724",-0.310882273801587,-0.264095016158872,-0.0475457375815698,-0.567762179368559,"CORT Cold","guichenoti","Blue"
"12725",-0.242795178342205,-0.249813302782947,-0.700398412728799,-0.445687295677672,"CORT Cold","guichenoti","Blue"
"12726",-0.331884428048304,-0.41450154045793,-0.0830906329693148,-0.424985901196314,"CORT Cold","guichenoti","Blue"
"12727",-0.335835676839374,-0.432472670886256,-0.424439458736428,-0.443189245780269,"CORT Cold","guichenoti","Blue"
"12728",-0.527775443927992,-0.335073161739312,-0.196762069310643,-0.599930335763279,"CORT Cold","guichenoti","Blue"
"12729",-0.22897387734103,-0.471004673741826,-0.348847256923426,-0.104462842947528,"CORT Cold","guichenoti","Blue"
"12730",-0.426765198997269,-0.562905784903986,-0.469351643477108,-0.682932749628141,"CORT Cold","guichenoti","Blue"
"12731",-0.285086402022424,-0.47170585223108,-0.503263491771982,-0.227238243731206,"CORT Cold","guichenoti","Blue"
"12732",-0.0364650677875076,-0.459965194006318,-0.429561495446458,-0.285765157666553,"CORT Cold","guichenoti","Blue"
"12733",-0.563843738994044,-0.0330973453022108,-0.539908734423235,-0.262567714018031,"CORT Cold","guichenoti","Blue"
"12734",-0.31092196789918,-0.413965477446836,-0.279720236907668,-0.633935779910383,"CORT Cold","guichenoti","Blue"
"12735",-0.291381622669666,-0.344155368075895,-0.30108377686053,-0.284818516261376,"CORT Cold","guichenoti","Blue"
"12736",-0.386668329804961,-0.566028014197749,-0.587560985258308,-0.250357093828826,"CORT Cold","guichenoti","Blue"
"12737",-0.241946073064939,-0.533991827950825,-0.310000099204087,-0.24757572358493,"CORT Cold","guichenoti","Blue"
"12738",-0.439803076349993,-0.549410927876247,-0.535799277854881,-0.569262938746348,"CORT Cold","guichenoti","Blue"
"12739",-0.0054248405267124,-0.341955989357562,-0.12871123505896,-0.601416273456149,"CORT Cold","guichenoti","Blue"
"12740",-0.00285609733710404,-0.382658431142324,-0.353685326270131,-0.257178849390791,"CORT Cold","guichenoti","Blue"
"12741",-0.589075006817632,-0.555336239395863,-0.530694118760421,-0.385465070779572,"CORT Cold","guichenoti","Blue"
"12742",-0.58683891367219,-0.31208522387541,-0.242425005048434,-0.325531236118699,"CORT Cold","guichenoti","Blue"
"12743",-0.266093797677548,-0.521508275283938,-0.215451868364973,0.0920473585138607,"CORT Cold","guichenoti","Blue"
"12744",-0.345600619930726,-0.587528113579028,-0.630080509442307,-0.143590036233453,"CORT Cold","guichenoti","Blue"
"12745",-0.502723217845303,-0.446608181213622,-0.270729105793565,-0.539255141468356,"CORT Cold","guichenoti","Blue"
"12746",-0.282217880674184,-0.465325260212865,-0.31976563076817,-0.497273151173809,"CORT Cold","guichenoti","Blue"
"12747",-0.473677602425244,-0.259571141698619,-0.232951458296962,-0.401497648530003,"CORT Cold","guichenoti","Blue"
"12748",-0.573324844593856,-0.303715778835584,-0.470686943637411,-0.36011027519496,"CORT Cold","guichenoti","Blue"
"12749",-0.414133648497979,-0.293140178603949,-0.42028249738384,-0.492254455662984,"CORT Cold","guichenoti","Blue"
"12750",-0.418165090214756,-0.467027203791822,-0.154422462345004,-0.377322139236731,"CORT Cold","guichenoti","Blue"
"12751",-0.58859799995843,-0.820156269722493,-0.633391470304915,-0.415813477033161,"CORT Cold","guichenoti","Blue"
"12752",-0.517099586875845,-0.75680421768965,-0.595522299144363,-0.179691503815428,"CORT Cold","guichenoti","Blue"
"12753",-0.313444604632854,-0.026661820241306,-0.371682670179808,-0.282324643819162,"CORT Cold","guichenoti","Blue"
"12754",-0.545068226875136,-0.32015330832226,-0.433681188224996,-0.475862901335369,"CORT Cold","guichenoti","Blue"
"12755",-0.507386453272835,-0.35787991194276,-0.353624714481516,-0.216128550992881,"CORT Cold","guichenoti","Blue"
"12756",-0.715026442059138,-0.253147287552314,-0.277770837285935,-0.616834562153212,"CORT Cold","guichenoti","Blue"
"12757",-0.0780535649595335,-0.48338896254453,-0.429122942301492,-0.432476356337779,"CORT Cold","guichenoti","Blue"
"12758",0.00215949977277773,-0.634947027941274,-0.266894805631307,-0.327809752866277,"CORT Cold","guichenoti","Blue"
"12759",0.00124783909162075,-0.658994224021133,-0.431834669616859,-0.398674747073027,"CORT Cold","guichenoti","Blue"
"12760",-0.548566247095209,-0.283134383186946,-0.456582039449773,-0.423842486014933,"CORT Cold","guichenoti","Blue"
"12761",-0.274596136915804,-0.287561040077784,-0.253253066663101,-0.432449095160677,"CORT Cold","guichenoti","Blue"
"12762",-0.134163017616879,-0.294276692355056,-0.436077232561414,-0.179265773260698,"CORT Cold","guichenoti","Blue"
"12763",-0.687209499728038,-0.410206445853386,-0.480806563246654,-0.150760093173475,"CORT Cold","guichenoti","Blue"
"12764",-0.10050502516244,-0.362698339248825,-0.237950436718663,-0.38681729290779,"CORT Cold","guichenoti","Blue"
"12765",-0.457072319953094,-0.321720030117386,-0.464870048210767,-0.27575569563812,"CORT Cold","guichenoti","Blue"
"12766",-0.295897711790112,-0.0394942411459103,-0.591534855202392,-0.51289451687027,"CORT Cold","guichenoti","Blue"
"12767",-0.419103159262988,-0.244929328898552,-0.516170052598526,-0.726456634297805,"CORT Cold","guichenoti","Blue"
"12768",-0.331917133330853,-0.653497165963108,-0.53193607099538,-0.850713339071437,"CORT Cold","guichenoti","Blue"
"12769",-0.441242282974125,-0.537059208013684,-0.348029339686151,-0.892026234506407,"CORT Cold","guichenoti","Blue"
"12770",-0.170211095249134,-0.528886010413714,-0.417734259942911,-0.0828522940187504,"CORT Cold","guichenoti","Blue"
"12771",-0.283810395912169,-0.589700466427602,-0.393009147677831,-0.229826622192343,"CORT Cold","guichenoti","Blue"
"12772",-0.214265611092045,-0.0649270137051728,-0.543435999843075,-0.59076096110275,"CORT Cold","guichenoti","Blue"
"12773",-0.101138927077494,-0.498867561101039,0.144234007547673,-0.309129251546214,"CORT Cold","guichenoti","Blue"
"12774",-0.38428680578551,-0.141072969799973,-0.644311996552659,-0.303016083568874,"CORT Cold","guichenoti","Blue"
"12775",-0.313403032290315,-0.334451692090568,-0.160854745527877,-0.237641200472012,"CORT Cold","guichenoti","Blue"
"12776",-0.52116507442278,-0.375295331276456,-0.472855656697201,-0.405460749524857,"CORT Cold","guichenoti","Blue"
"12777",0.0232018591055194,-0.281276438530881,-0.191658182831836,-0.610258503586269,"CORT Cold","guichenoti","Blue"
"12778",-0.601453482514262,-0.382976965165342,-0.509198904282788,-0.239347856633086,"CORT Cold","guichenoti","Blue"
"12779",-0.111286320311171,-0.3455644212707,-0.37716664853807,-0.237121361787558,"CORT Cold","guichenoti","Blue"
"12780",-0.483650010774925,-0.517070609391826,-0.27755332811375,-0.602901193564232,"CORT Cold","guichenoti","Blue"
"12781",-0.280298882696868,-0.223456098629287,-0.215082867842979,-0.527004170802207,"CORT Cold","guichenoti","Blue"
"12782",-0.412148132069529,-0.378307449853633,-0.24919063958331,-0.19579539045701,"CORT Cold","guichenoti","Blue"
"12783",-0.510374472244014,-0.668493510131564,-0.487048721851998,-0.22030819874747,"CORT Cold","guichenoti","Blue"
"12784",-0.263934513917236,-0.274936471010832,-0.447736392808867,-0.409385700263194,"CORT Cold","guichenoti","Blue"
"12785",-0.47094039181193,-0.594845916382932,-0.714391071784001,-0.326471600486031,"CORT Cold","guichenoti","Blue"
"12786",-0.356065587358904,-0.65811167922174,0.0124661731529736,-0.504116758772327,"CORT Cold","guichenoti","Blue"
"12787",-0.357792221057807,-0.207175201779069,-0.74090647472227,-0.534227993363885,"CORT Cold","guichenoti","Blue"
"12788",-0.0372047781790191,-0.064738389709784,-0.755609837844802,-0.321482953342672,"CORT Cold","guichenoti","Blue"
"12789",-0.0488574601471524,-0.590278660359665,-0.343205013356904,-0.286208872913391,"CORT Cold","guichenoti","Blue"
"12790",-0.761525484091451,-0.386871273172701,-0.244812935747104,-0.406936336312779,"CORT Cold","guichenoti","Blue"
"12791",-0.190215628905447,-0.340094330224717,-0.195226400917573,-0.211037856986961,"CORT Cold","guichenoti","Blue"
"12792",-0.54773507902189,-0.453570746433216,-0.546921971522471,-0.0767167302373613,"CORT Cold","guichenoti","Blue"
"12793",-0.401726293786262,-0.222414031050485,-0.137987111962474,-0.180004598732751,"CORT Cold","guichenoti","Blue"
"12794",-0.430106456892891,-0.219828912706994,-0.47622259191878,-0.223876713974116,"CORT Cold","guichenoti","Blue"
"12795",-0.342294999098186,-0.317719688315078,-0.219083642196743,-0.6930491467624,"CORT Cold","guichenoti","Blue"
"12796",-0.319265152361681,-0.31102130045458,-0.580238106361492,-0.169858894016121,"CORT Cold","guichenoti","Blue"
"12797",-0.536780014431995,-0.474114709311518,-0.554328117112097,-0.507215215950132,"CORT Cold","guichenoti","Blue"
"12798",-0.128976677851634,-0.0208066678352846,-0.550450077039819,-0.555789623033811,"CORT Cold","guichenoti","Blue"
"12799",-0.589629938967878,-0.168343923854049,-0.176830607225029,0.0754862726641052,"CORT Cold","guichenoti","Blue"
"12800",-0.420714031636351,-0.275443128218074,-0.0870650104052157,0.0251989044309118,"CORT Cold","guichenoti","Blue"
"12801",-0.225869764154575,-0.280734826857023,-0.60071518427453,0.0324733086052764,"CORT Cold","guichenoti","Blue"
"12802",-0.375472544737689,-0.262902655393106,-0.469774237519617,-0.483687146266945,"CORT Cold","guichenoti","Blue"
"12803",-0.484021430136146,-0.623292027120397,-0.462878515302944,-0.261260191569093,"CORT Cold","guichenoti","Blue"
"12804",-0.720893579054835,-0.282423693883299,-0.000549507033855978,-0.292646962102283,"CORT Cold","guichenoti","Blue"
"12805",-0.359267389222415,-0.425157383280049,-0.444073279863063,-0.357912818032587,"CORT Cold","guichenoti","Blue"
"12806",-0.724284442276603,-0.339265663360747,-0.604745107369176,-0.390272195053876,"CORT Cold","guichenoti","Blue"
"12807",-0.252316939555971,-0.475198178023919,-0.360313204878977,-0.515239070774757,"CORT Cold","guichenoti","Blue"
"12808",-0.318235096376618,-0.187092532489169,-0.481882990989792,-0.620280914327004,"CORT Cold","guichenoti","Blue"
"12809",-0.792892235592536,-0.53616161418289,-0.458834784948968,-0.402275198029902,"CORT Cold","guichenoti","Blue"
"12810",-0.848164777906843,-0.2663010772904,-0.244855730815739,-0.398279907088718,"CORT Cold","guichenoti","Blue"
"12811",-0.094784595636791,-0.483648662485428,-0.603708037359808,-0.741092545726738,"CORT Cold","guichenoti","Blue"
"12812",-0.518187980493727,-0.517457835822576,-0.74962437341977,-0.26336320790541,"CORT Cold","guichenoti","Blue"
"12813",-0.469408491136175,-0.525754568254027,-0.144402602657177,-0.473723235623779,"CORT Cold","guichenoti","Blue"
"12814",-0.637785769194485,-0.572778181140636,-0.588206842905073,-0.644146154877595,"CORT Cold","guichenoti","Blue"
"12815",-0.72034281554272,-0.751782267127938,-0.37804752649468,-0.688495811601827,"CORT Cold","guichenoti","Blue"
"12816",0.00807976518219514,-0.324407456738827,-0.313402989335569,-0.52559426643218,"CORT Cold","guichenoti","Blue"
"12817",-0.342088367488097,-0.561265033739003,-0.340988274048803,-0.360265393106351,"CORT Cold","guichenoti","Blue"
"12818",-0.55420730203086,-0.157027553684194,-0.505891293363266,-0.591068837934161,"CORT Cold","guichenoti","Blue"
"12819",-0.320186243506269,-0.519429919361441,-0.457124609803559,-0.562311755811082,"CORT Cold","guichenoti","Blue"
"12820",-0.255613453130925,-0.423137036825298,-0.492666857318067,-0.554384627245402,"CORT Cold","guichenoti","Blue"
"12821",-0.267890464021192,-0.418404463941056,-0.0960303794364881,-0.396858184889067,"CORT Cold","guichenoti","Blue"
"12822",-0.450743425967608,-0.299152455488137,-0.139139450212705,-0.415041977365762,"CORT Cold","guichenoti","Blue"
"12823",-0.418380184260346,-0.457073624768831,-0.557830303170443,-0.215641774915415,"CORT Cold","guichenoti","Blue"
"12824",-0.364327575419045,-0.301244136719365,-0.346324508029834,-0.314930792577921,"CORT Cold","guichenoti","Blue"
"12825",-0.269493293047013,-0.56508165364994,-0.336753844811807,-0.482460400681987,"CORT Cold","guichenoti","Blue"
"12826",-0.59043680609792,-0.458596025610914,-0.240083792913604,-0.638550640512319,"CORT Cold","guichenoti","Blue"
"12827",-0.164765566706665,-0.302055031463112,-0.161066341002774,-0.461770420542226,"CORT Cold","guichenoti","Blue"
"12828",-0.0357041085635623,-0.244992604838723,-0.55613341272879,-0.138473344976091,"CORT Cold","guichenoti","Blue"
"12829",-0.0222966384138387,-0.510242537742937,-0.591796688637585,-0.187385441028562,"CORT Cold","guichenoti","Blue"
"12830",-0.434061579909278,-0.411812812170966,-0.602718202586431,-0.417352855523589,"CORT Cold","guichenoti","Blue"
"12831",-0.4174430832848,-0.600111739833265,-0.360986110543365,-0.338395848864708,"CORT Cold","guichenoti","Blue"
"12832",-0.149012235025875,-0.432014204841216,-0.372258199805537,-0.336295080960496,"CORT Cold","guichenoti","Blue"
"12833",-0.161453709353498,-0.231667161873095,-0.281260529118789,-0.305895660227659,"CORT Cold","guichenoti","Blue"
"12834",-0.13158729914395,-0.329828358988948,-0.385663109591397,-0.403365548431017,"CORT Cold","guichenoti","Blue"
"12835",-0.122578280904709,-0.445217586794466,-0.42885121500081,-0.418923336512495,"CORT Cold","guichenoti","Blue"
"12836",-0.477719935915038,-0.159675961808718,-0.580024360176413,-0.357103256387715,"CORT Cold","guichenoti","Blue"
"12837",-0.488011470363178,-0.317243340248048,-0.501287547042098,-0.327071953226469,"CORT Cold","guichenoti","Blue"
"12838",-0.448100992685744,-0.562428066942504,-0.218068028468757,-0.682277603257094,"CORT Cold","guichenoti","Blue"
"12839",-0.576948225066032,-0.0194200065354581,-0.103236908207351,-0.19404251345468,"CORT Cold","guichenoti","Blue"
"12840",-0.720553025932902,-0.833623410679437,-0.609342556147409,-0.509585817854058,"CORT Cold","guichenoti","Blue"
"12841",0.0526706862953564,-0.833623410679437,-0.241751175625913,-0.423731009008131,"CORT Cold","guichenoti","Blue"
"12842",-0.403985954057836,-0.677057000779988,-0.391636129691263,-0.191736071960028,"CORT Cold","guichenoti","Blue"
"12843",-0.525164559157824,-0.619315819682057,-0.39643151358856,-0.248248110504977,"CORT Cold","guichenoti","Blue"
"12844",-0.274981420277542,-0.090700135828287,-0.299553733593645,-0.473961446965339,"CORT Cold","guichenoti","Blue"
"12845",-0.409650103869441,-0.353020794740925,-0.731849327495222,-0.344624972599999,"CORT Cold","guichenoti","Blue"
"12846",-0.291807749801315,-0.412046726989739,-0.521058560885756,-0.385493813467595,"CORT Cold","guichenoti","Blue"
"12847",-0.562283765302283,-0.285844774857834,-0.489608360238607,-0.112042504274641,"CORT Cold","guichenoti","Blue"
"12848",-0.229633800265957,-0.109466317065011,-0.526474995812144,-0.238871849874435,"CORT Cold","guichenoti","Blue"
"12849",-0.252507639637647,-0.370017959260494,-0.279390684597168,-0.504137498116859,"CORT Cold","guichenoti","Blue"
"12850",-0.318090555632174,-0.548538713866819,-0.245351272331071,-0.318823504781799,"CORT Cold","guichenoti","Blue"
"12851",-0.197651373708996,-0.414872167682588,-0.692768958763065,-0.339667190870772,"CORT Cold","guichenoti","Blue"
"12852",-0.295153016737618,-0.230233543207777,-0.721241483346789,-0.416856920468078,"CORT Cold","guichenoti","Blue"
"12853",-0.272177908379313,-0.468959638992268,-0.116945316907602,-0.426338015108972,"CORT Cold","guichenoti","Blue"
"12854",-0.404767749414345,-0.367468491869367,-0.663165464494325,-0.448782076713945,"CORT Cold","guichenoti","Blue"
"12855",-0.822743175874992,-0.397775659631496,-0.400210201380921,-0.287705662798068,"CORT Cold","guichenoti","Blue"
"12856",0.0640333173478875,-0.448544478984343,-0.370182953798751,-0.712820665345327,"CORT Cold","guichenoti","Blue"
"12857",-0.282320140781961,-0.538344160942041,-0.44405774603387,-0.235351903688132,"CORT Cold","guichenoti","Blue"
"12858",-0.614102992227128,-0.288401585388634,-0.399658775673547,-0.238127931696799,"CORT Cold","guichenoti","Blue"
"12859",-0.725595691672078,-0.181888047574902,-0.570893507845892,-0.288632874497961,"CORT Cold","guichenoti","Blue"
"12860",-0.500447156426774,-0.441836810100037,-0.744552514240738,-0.247441136840213,"CORT Cold","guichenoti","Blue"
"12861",-0.705341230890352,-0.511841282597023,-0.396039805299094,-0.365180953446215,"CORT Cold","guichenoti","Blue"
"12862",-0.490464618948128,-0.675659139696415,-0.259329214814338,-0.309336729653151,"CORT Cold","guichenoti","Blue"
"12863",-0.4349203515546,-0.695412575665524,-0.493348105689244,-0.351084994206999,"CORT Cold","guichenoti","Blue"
"12864",-0.169627506244805,-0.70595444834334,-0.487394166689145,-0.242650578452166,"CORT Cold","guichenoti","Blue"
"12865",-0.0850077856414064,-0.403329649070713,-0.32107498305549,-0.295985934528865,"CORT Cold","guichenoti","Blue"
"12866",-0.796805728783348,-0.494010527614483,-0.419262220489039,-0.373310773568745,"CORT Cold","guichenoti","Blue"
"12867",-0.818467068159929,-0.0846650158461071,-0.223091787909638,-0.143586632244808,"CORT Cold","guichenoti","Blue"
"12868",-0.184356513865776,-0.684510799044223,-0.378696229964329,-0.453268438359192,"CORT Cold","guichenoti","Blue"
"12869",-0.277909270461453,-0.111440334411179,-0.498737430364308,-0.433596819077366,"CORT Cold","guichenoti","Blue"
"12870",-0.555397339945823,-0.0794741575558811,-0.426440984351579,-0.384899729292622,"CORT Cold","guichenoti","Blue"
"12871",-0.568052061671107,-0.221204805993416,-0.412848380074371,-0.682758430296507,"CORT Cold","guichenoti","Blue"
"12872",-0.296038318375056,-0.357342793808527,-0.395981381040313,-0.269706715653474,"CORT Cold","guichenoti","Blue"
"12873",-0.234719351446736,-0.304402422703589,-0.549331546429,-0.111538367291099,"CORT Cold","guichenoti","Blue"
"12874",-0.248282201193841,-0.471574894702633,-0.763066380416452,-0.157131120192995,"CORT Cold","guichenoti","Blue"
"12875",-0.674688542752467,-0.287271868113697,-0.734449953124772,-0.692995644804901,"CORT Cold","guichenoti","Blue"
"12876",-0.642854482358807,-0.359952957297565,-0.75240735754829,-0.663851037760827,"CORT Cold","guichenoti","Blue"
"12877",-0.603740317447611,-0.258834646318631,-0.545852371865239,-0.368526688762907,"CORT Cold","guichenoti","Blue"
"12878",-0.238069250787431,-0.214661105012997,-0.574435717226062,-0.336972273395629,"CORT Cold","guichenoti","Blue"
"12879",-0.40229738954148,-0.243841156167726,-0.17709035025868,-0.278098205636622,"CORT Cold","guichenoti","Blue"
"12880",-0.335693952134532,-0.382151552271093,-0.0814570872948371,-0.534218204456612,"CORT Cold","guichenoti","Blue"
"12881",-0.28524039255479,-0.52839579051067,-0.491335047612473,-0.567508146199765,"CORT Cold","guichenoti","Blue"
"12882",-0.191529494874973,-0.395089811188728,-0.275195708943302,-0.137367379575481,"CORT Cold","guichenoti","Blue"
"12883",-0.300378886582249,-0.333585097772222,-0.576129132489421,-0.440480570865474,"CORT Cold","guichenoti","Blue"
"12884",-0.482297647587696,-0.385947178504923,-0.701841784000945,-0.227076172567284,"CORT Cold","guichenoti","Blue"
"12885",-0.228868042473644,-0.399601413781055,-0.438344861841424,-0.498516940785626,"CORT Cold","guichenoti","Blue"
"12886",-0.698276790419327,-0.288494793182524,-0.316433714498574,-0.30454420102302,"CORT Cold","guichenoti","Blue"
"12887",-0.934454296662162,-0.287769340457477,-0.540590015719541,-0.280054226372494,"CORT Cold","guichenoti","Blue"
"12888",0.226807101646619,-0.316037510608168,-0.510816444505529,-0.314238557587417,"CORT Cold","guichenoti","Blue"
"12889",-1.11470375423705,-0.517879387475628,-0.412334376821102,-0.456851241360277,"CORT Cold","guichenoti","Blue"
"12890",-1.00481125235025,-0.657463226834516,-0.303983811166662,-0.480962360288245,"CORT Cold","guichenoti","Blue"
"12891",-0.686180354126049,-0.574996067146544,-0.386127459287461,-0.575982829494326,"CORT Cold","guichenoti","Blue"
"12892",-0.681637517748636,-0.276599703193599,-0.197619542437991,-0.552754939647714,"CORT Cold","guichenoti","Blue"
"12893",-0.657148463232093,-0.318618722090417,-0.192817258866519,-0.485788578307852,"CORT Cold","guichenoti","Blue"
"12894",-0.58577372138761,-0.511808907242886,-0.417085616701606,-0.530058180355182,"CORT Cold","guichenoti","Blue"
"12895",-0.55654146203971,-0.337602879197128,-0.51600625978709,-0.515028062659181,"CORT Cold","guichenoti","Blue"
"12896",-0.711534086786544,-0.183440074310673,-0.567166723294924,-0.277423566560967,"CORT Cold","guichenoti","Blue"
"12897",-0.697512141907546,-0.27720819596618,-0.312427223821828,-0.6836281604033,"CORT Cold","guichenoti","Blue"
"12898",-0.47045630146474,-0.168204679219622,-0.490795676882432,-0.648578728876712,"CORT Cold","guichenoti","Blue"
"12899",-0.463144523683138,-0.325006836296786,-0.165536333712961,-0.323611963106319,"CORT Cold","guichenoti","Blue"
"12900",-0.451698972356815,-0.287635486620594,-0.471926116856884,-0.557611911781619,"CORT Cold","guichenoti","Blue"
"12901",-0.454393636863679,-0.216707749013773,-0.183579289804289,-0.568151909092687,"CORT Cold","guichenoti","Blue"
"12902",-0.423700055472327,-0.0577856089007729,-0.334669860248613,-0.591585781831064,"CORT Cold","guichenoti","Blue"
"12903",-0.477541417798804,-0.555502030355791,-0.496835213585526,-0.427044652680719,"CORT Cold","guichenoti","Blue"
"12904",-0.555970932157433,-0.363450595014016,-0.296258743350568,-0.352398092915605,"CORT Cold","guichenoti","Blue"
"12905",-0.930609978537579,-0.605541667397033,-0.495237774243295,-0.558473248213337,"CORT Cold","guichenoti","Blue"
"12906",-0.468650663277882,-0.268599995787356,-0.42410201499287,-0.238559897171727,"CORT Cold","guichenoti","Blue"
"12907",-0.465141808592348,-0.136950171866966,-0.219356721832325,-0.257719543531911,"CORT Cold","guichenoti","Blue"
"12908",-0.429754073105363,-0.270293783479259,-0.643131027633787,-0.461359866226177,"CORT Cold","guichenoti","Blue"
"12909",-0.435487178347936,-0.353799351970561,-0.303165130015008,-0.646761368590321,"CORT Cold","guichenoti","Blue"
"12910",-0.341704300467248,-0.621562245894529,-0.528491678468806,-0.509401020605233,"CORT Cold","guichenoti","Blue"
"12911",-0.296582871958323,-0.281001194597394,-0.0472193617235731,-0.211762132244316,"CORT Cold","guichenoti","Blue"
"12912",-0.383363741734192,-0.510234843807708,-0.103083702914358,-0.275627764558672,"CORT Cold","guichenoti","Blue"
"12913",-0.379480374189504,-0.428596614624669,-0.427488552570937,-0.251600367925965,"CORT Cold","guichenoti","Blue"
"12914",-0.451621557151644,-0.402987093902129,-0.356160769970807,-0.482324993621214,"CORT Cold","guichenoti","Blue"
"12915",-0.414823541021671,-0.449385436406756,-0.309727269636282,-0.0673499778097083,"CORT Cold","guichenoti","Blue"
"12916",-0.650531396656694,-0.512605213745268,-0.500208041085527,-0.628641818964065,"CORT Cold","guichenoti","Blue"
"12917",-0.454304092405279,-0.473880755310921,-0.195837143392626,-0.177092487139807,"CORT Cold","guichenoti","Blue"
"12918",-0.412439211261675,-0.481084697479172,-0.31186954105123,-0.706312238607045,"CORT Cold","guichenoti","Blue"
"12919",-0.412562338189226,-0.25476512090194,-0.395095725860771,-0.67943712536968,"CORT Cold","guichenoti","Blue"
"12920",-0.337269284955894,-0.480700978942401,-0.56380264545169,-0.693138751341171,"CORT Cold","guichenoti","Blue"
"12921",-0.434398599415477,-0.518451178330589,-0.476014951489395,-0.636587159906868,"CORT Cold","guichenoti","Blue"
"12922",-0.482916486464476,-0.401758410414592,-0.3885870777808,-0.460134437619839,"CORT Cold","guichenoti","Blue"
"12923",-0.359086004659816,-0.676297893807987,-0.545553767998812,-0.275109936218253,"CORT Cold","guichenoti","Blue"
"12924",-0.476976891759927,-0.125703496514561,-0.100061671759791,-0.61667394465008,"CORT Cold","guichenoti","Blue"
"12925",-0.393533728278748,-0.512463937262763,-0.0687259819790406,-0.552073730800899,"CORT Cold","guichenoti","Blue"
"12926",-0.21961768003348,-0.809365546508712,-0.666858553933458,-0.319810072199791,"CORT Cold","guichenoti","Blue"
"12927",-0.582470934496842,0.0723486546608622,-0.235850055303371,-0.217165138001455,"CORT Cold","guichenoti","Blue"
"12928",-0.541537359507956,-0.471513515320983,-0.639948580634507,-0.593268776111704,"CORT Cold","guichenoti","Blue"
"12929",-0.438592243521527,-0.333374209907476,-0.191028449769297,-0.179013295277039,"CORT Cold","guichenoti","Blue"
"12930",-0.474742891997325,-0.392129118621546,-0.39834011655521,-0.589325043182959,"CORT Cold","guichenoti","Blue"
"12931",-0.356317356297424,-0.213352709013067,-0.390532561470446,-0.249460933958583,"CORT Cold","guichenoti","Blue"
"12932",-0.0042904263619649,-0.459397835072768,-0.246986055113673,-0.458769537459565,"CORT Cold","guichenoti","Blue"
"12933",-0.754198845792789,-0.291849926316303,-0.465582801053617,-0.305526342783602,"CORT Cold","guichenoti","Blue"
"12934",-0.382357370807198,-0.481333513204173,-0.276688926474989,-0.319748061458717,"CORT Cold","guichenoti","Blue"
"12935",-0.416685892028834,-0.388882508177457,-0.37633665318245,-0.377346166863173,"CORT Cold","guichenoti","Blue"
"12936",-0.415437333000043,-0.261493462072879,-0.788321881620991,-0.0157120733238541,"CORT Cold","guichenoti","Blue"
"12937",-0.374106383398577,-0.529472422301599,-0.810147606124265,-0.729780723574769,"CORT Cold","guichenoti","Blue"
"12938",-0.200240174952016,-0.406104168162739,-0.767862269826449,-0.709996010590346,"CORT Cold","guichenoti","Blue"
"12939",-0.462183250055295,-0.290167418683075,-0.2149597232576,-0.374486630610666,"CORT Cold","guichenoti","Blue"
