"","Intercept","treatment_level","species_level","bias_level"
"62617",-0.271554386197033,"CORT Hot","guichenoti","Blue"
"62618",-0.303024866018721,"CORT Hot","guichenoti","Blue"
"62619",-0.525891876962153,"CORT Hot","guichenoti","Blue"
"62620",-0.505219022557033,"CORT Hot","guichenoti","Blue"
"62621",-0.492584060129914,"CORT Hot","guichenoti","Blue"
"62622",-0.35097313420201,"CORT Hot","guichenoti","Blue"
"62623",-0.568359702748787,"CORT Hot","guichenoti","Blue"
"62624",-0.348570966735618,"CORT Hot","guichenoti","Blue"
"62625",-0.503204952289286,"CORT Hot","guichenoti","Blue"
"62626",-0.328549840115432,"CORT Hot","guichenoti","Blue"
"62627",-0.157723748441122,"CORT Hot","guichenoti","Blue"
"62628",-0.191677310775441,"CORT Hot","guichenoti","Blue"
"62629",-0.557191204139834,"CORT Hot","guichenoti","Blue"
"62630",-0.41884311584449,"CORT Hot","guichenoti","Blue"
"62631",-0.469247425926611,"CORT Hot","guichenoti","Blue"
"62632",-0.37464157937425,"CORT Hot","guichenoti","Blue"
"62633",-0.398023047834429,"CORT Hot","guichenoti","Blue"
"62634",-0.616674783614017,"CORT Hot","guichenoti","Blue"
"62635",-0.414748525292089,"CORT Hot","guichenoti","Blue"
"62636",-0.332324396219496,"CORT Hot","guichenoti","Blue"
"62637",-0.302462370224995,"CORT Hot","guichenoti","Blue"
"62638",-0.27782880739702,"CORT Hot","guichenoti","Blue"
"62639",-0.41606727814376,"CORT Hot","guichenoti","Blue"
"62640",-0.457090982847611,"CORT Hot","guichenoti","Blue"
"62641",-0.564450018151226,"CORT Hot","guichenoti","Blue"
"62642",-0.211498206328178,"CORT Hot","guichenoti","Blue"
"62643",-0.280278126766895,"CORT Hot","guichenoti","Blue"
"62644",-0.227517776079539,"CORT Hot","guichenoti","Blue"
"62645",-0.252658470332343,"CORT Hot","guichenoti","Blue"
"62646",-0.464516813844053,"CORT Hot","guichenoti","Blue"
"62647",-0.284982383501157,"CORT Hot","guichenoti","Blue"
"62648",-0.47883427196589,"CORT Hot","guichenoti","Blue"
"62649",-0.213804781137466,"CORT Hot","guichenoti","Blue"
"62650",-0.560575785763684,"CORT Hot","guichenoti","Blue"
"62651",-0.734639876214309,"CORT Hot","guichenoti","Blue"
"62652",-0.168833928279368,"CORT Hot","guichenoti","Blue"
"62653",-0.148335300272415,"CORT Hot","guichenoti","Blue"
"62654",-0.235971422245869,"CORT Hot","guichenoti","Blue"
"62655",-0.374487664795058,"CORT Hot","guichenoti","Blue"
"62656",-0.663948098799888,"CORT Hot","guichenoti","Blue"
"62657",-0.646735251667965,"CORT Hot","guichenoti","Blue"
"62658",-0.533466006545765,"CORT Hot","guichenoti","Blue"
"62659",-0.443685180238396,"CORT Hot","guichenoti","Blue"
"62660",-0.281189252404634,"CORT Hot","guichenoti","Blue"
"62661",-0.374456713002704,"CORT Hot","guichenoti","Blue"
"62662",-0.335211673520309,"CORT Hot","guichenoti","Blue"
"62663",-0.408313407412751,"CORT Hot","guichenoti","Blue"
"62664",-0.511496182040462,"CORT Hot","guichenoti","Blue"
"62665",-0.315591049457616,"CORT Hot","guichenoti","Blue"
"62666",-0.219272302111812,"CORT Hot","guichenoti","Blue"
"62667",-0.209452646987255,"CORT Hot","guichenoti","Blue"
"62668",-0.403096480796929,"CORT Hot","guichenoti","Blue"
"62669",-0.3875262170479,"CORT Hot","guichenoti","Blue"
"62670",-0.355050649136346,"CORT Hot","guichenoti","Blue"
"62671",-0.0693367314216143,"CORT Hot","guichenoti","Blue"
"62672",-0.398121129004424,"CORT Hot","guichenoti","Blue"
"62673",-0.513337747468577,"CORT Hot","guichenoti","Blue"
"62674",-0.0273185300852346,"CORT Hot","guichenoti","Blue"
"62675",-0.13009087154206,"CORT Hot","guichenoti","Blue"
"62676",-0.160781421714149,"CORT Hot","guichenoti","Blue"
"62677",-0.37577805474527,"CORT Hot","guichenoti","Blue"
"62678",-0.300195560559005,"CORT Hot","guichenoti","Blue"
"62679",-0.524979740173425,"CORT Hot","guichenoti","Blue"
"62680",-0.685078826664743,"CORT Hot","guichenoti","Blue"
"62681",-0.0890742182046244,"CORT Hot","guichenoti","Blue"
"62682",-0.265375392377351,"CORT Hot","guichenoti","Blue"
"62683",-0.160095151000164,"CORT Hot","guichenoti","Blue"
"62684",-0.11685305402114,"CORT Hot","guichenoti","Blue"
"62685",-0.401691543959498,"CORT Hot","guichenoti","Blue"
"62686",-0.474529684937847,"CORT Hot","guichenoti","Blue"
"62687",-0.292886370984715,"CORT Hot","guichenoti","Blue"
"62688",-0.38450832106326,"CORT Hot","guichenoti","Blue"
"62689",-0.292805453131301,"CORT Hot","guichenoti","Blue"
"62690",-0.653444626435639,"CORT Hot","guichenoti","Blue"
"62691",-0.396852231755076,"CORT Hot","guichenoti","Blue"
"62692",-0.334045054350875,"CORT Hot","guichenoti","Blue"
"62693",-0.366343985996838,"CORT Hot","guichenoti","Blue"
"62694",-0.347378631828396,"CORT Hot","guichenoti","Blue"
"62695",-0.508151865262459,"CORT Hot","guichenoti","Blue"
"62696",-0.149429066197826,"CORT Hot","guichenoti","Blue"
"62697",-0.367513555267111,"CORT Hot","guichenoti","Blue"
"62698",-0.374648565806321,"CORT Hot","guichenoti","Blue"
"62699",-0.404005986046736,"CORT Hot","guichenoti","Blue"
"62700",-0.412269766924584,"CORT Hot","guichenoti","Blue"
"62701",-0.413736071570534,"CORT Hot","guichenoti","Blue"
"62702",-0.721185429877517,"CORT Hot","guichenoti","Blue"
"62703",-0.404208252789786,"CORT Hot","guichenoti","Blue"
"62704",-0.329249781688014,"CORT Hot","guichenoti","Blue"
"62705",-0.411653237637121,"CORT Hot","guichenoti","Blue"
"62706",-0.351417129906946,"CORT Hot","guichenoti","Blue"
"62707",-0.297247516086603,"CORT Hot","guichenoti","Blue"
"62708",-0.228341397887535,"CORT Hot","guichenoti","Blue"
"62709",-0.313276638776182,"CORT Hot","guichenoti","Blue"
"62710",-0.561037715711946,"CORT Hot","guichenoti","Blue"
"62711",-0.378905767970867,"CORT Hot","guichenoti","Blue"
"62712",-0.38065987668049,"CORT Hot","guichenoti","Blue"
"62713",-0.376974728432437,"CORT Hot","guichenoti","Blue"
"62714",-0.51064678721026,"CORT Hot","guichenoti","Blue"
"62715",-0.565013327506067,"CORT Hot","guichenoti","Blue"
"62716",-0.2965613847839,"CORT Hot","guichenoti","Blue"
"62717",-0.44056099558487,"CORT Hot","guichenoti","Blue"
"62718",-0.384020424904924,"CORT Hot","guichenoti","Blue"
"62719",-0.259671078010604,"CORT Hot","guichenoti","Blue"
"62720",-0.259478410008001,"CORT Hot","guichenoti","Blue"
"62721",-0.362485053935926,"CORT Hot","guichenoti","Blue"
"62722",-0.510442768163606,"CORT Hot","guichenoti","Blue"
"62723",-0.453906519421326,"CORT Hot","guichenoti","Blue"
"62724",-0.326856742013894,"CORT Hot","guichenoti","Blue"
"62725",-0.393902046927734,"CORT Hot","guichenoti","Blue"
"62726",-0.257942855135382,"CORT Hot","guichenoti","Blue"
"62727",-0.500203685124599,"CORT Hot","guichenoti","Blue"
"62728",-0.228759247969168,"CORT Hot","guichenoti","Blue"
"62729",-0.586056727185863,"CORT Hot","guichenoti","Blue"
"62730",-0.407413133384717,"CORT Hot","guichenoti","Blue"
"62731",-0.676481985070188,"CORT Hot","guichenoti","Blue"
"62732",-0.550437947456702,"CORT Hot","guichenoti","Blue"
"62733",-0.422250478936277,"CORT Hot","guichenoti","Blue"
"62734",-0.38564007209587,"CORT Hot","guichenoti","Blue"
"62735",-0.258826547187988,"CORT Hot","guichenoti","Blue"
"62736",-0.563297217148993,"CORT Hot","guichenoti","Blue"
"62737",-0.594798252676414,"CORT Hot","guichenoti","Blue"
"62738",-0.446072011875069,"CORT Hot","guichenoti","Blue"
"62739",-0.463630037087779,"CORT Hot","guichenoti","Blue"
"62740",-0.393098800006362,"CORT Hot","guichenoti","Blue"
"62741",-0.541558498198295,"CORT Hot","guichenoti","Blue"
"62742",-0.27648766117063,"CORT Hot","guichenoti","Blue"
"62743",-0.392721955373086,"CORT Hot","guichenoti","Blue"
"62744",-0.374521349341062,"CORT Hot","guichenoti","Blue"
"62745",-0.277884912936732,"CORT Hot","guichenoti","Blue"
"62746",-0.348167482599758,"CORT Hot","guichenoti","Blue"
"62747",-0.235504217987724,"CORT Hot","guichenoti","Blue"
"62748",-0.440482128687214,"CORT Hot","guichenoti","Blue"
"62749",-0.661067758008214,"CORT Hot","guichenoti","Blue"
"62750",-0.465329291850285,"CORT Hot","guichenoti","Blue"
"62751",-0.478208559080976,"CORT Hot","guichenoti","Blue"
"62752",-0.321536274828935,"CORT Hot","guichenoti","Blue"
"62753",-0.350246996048476,"CORT Hot","guichenoti","Blue"
"62754",-0.565088222048306,"CORT Hot","guichenoti","Blue"
"62755",-0.378182407606152,"CORT Hot","guichenoti","Blue"
"62756",-0.256042241020071,"CORT Hot","guichenoti","Blue"
"62757",-0.498919939420864,"CORT Hot","guichenoti","Blue"
"62758",-0.267712527260829,"CORT Hot","guichenoti","Blue"
"62759",-0.344769168787635,"CORT Hot","guichenoti","Blue"
"62760",-0.467868379466052,"CORT Hot","guichenoti","Blue"
"62761",-0.337168890900946,"CORT Hot","guichenoti","Blue"
"62762",-0.435218404385932,"CORT Hot","guichenoti","Blue"
"62763",-0.307966395059474,"CORT Hot","guichenoti","Blue"
"62764",-0.139339205675443,"CORT Hot","guichenoti","Blue"
"62765",-0.183301470317016,"CORT Hot","guichenoti","Blue"
"62766",-0.155838278899245,"CORT Hot","guichenoti","Blue"
"62767",-0.685894566607717,"CORT Hot","guichenoti","Blue"
"62768",-0.722012302230766,"CORT Hot","guichenoti","Blue"
"62769",-0.325921374522697,"CORT Hot","guichenoti","Blue"
"62770",-0.585906608119969,"CORT Hot","guichenoti","Blue"
"62771",-0.506274279215867,"CORT Hot","guichenoti","Blue"
"62772",-0.319585513656609,"CORT Hot","guichenoti","Blue"
"62773",-0.173562620308767,"CORT Hot","guichenoti","Blue"
"62774",-0.183226238642619,"CORT Hot","guichenoti","Blue"
"62775",-0.234870523495777,"CORT Hot","guichenoti","Blue"
"62776",-0.519724455540122,"CORT Hot","guichenoti","Blue"
"62777",-0.672292739221794,"CORT Hot","guichenoti","Blue"
"62778",-0.13290101868043,"CORT Hot","guichenoti","Blue"
"62779",-0.281917969054404,"CORT Hot","guichenoti","Blue"
"62780",-0.474543088898189,"CORT Hot","guichenoti","Blue"
"62781",-0.580833826000387,"CORT Hot","guichenoti","Blue"
"62782",-0.338916936742221,"CORT Hot","guichenoti","Blue"
"62783",-0.5981202685496,"CORT Hot","guichenoti","Blue"
"62784",-0.444239731877039,"CORT Hot","guichenoti","Blue"
"62785",-0.250198763548428,"CORT Hot","guichenoti","Blue"
"62786",-0.318370839942697,"CORT Hot","guichenoti","Blue"
"62787",-0.145198282880954,"CORT Hot","guichenoti","Blue"
"62788",-0.533481279850251,"CORT Hot","guichenoti","Blue"
"62789",-0.429171617976311,"CORT Hot","guichenoti","Blue"
"62790",-0.602265773697422,"CORT Hot","guichenoti","Blue"
"62791",-0.250497817588074,"CORT Hot","guichenoti","Blue"
"62792",-0.391480523324159,"CORT Hot","guichenoti","Blue"
"62793",-0.148982483812895,"CORT Hot","guichenoti","Blue"
"62794",-0.45255968948848,"CORT Hot","guichenoti","Blue"
"62795",-0.536879253905712,"CORT Hot","guichenoti","Blue"
"62796",-0.755304206130923,"CORT Hot","guichenoti","Blue"
"62797",-0.018094061506924,"CORT Hot","guichenoti","Blue"
"62798",-0.410028529137756,"CORT Hot","guichenoti","Blue"
"62799",-0.44451849915908,"CORT Hot","guichenoti","Blue"
"62800",-0.465609946771364,"CORT Hot","guichenoti","Blue"
"62801",-0.435852716374596,"CORT Hot","guichenoti","Blue"
"62802",-0.396128312968037,"CORT Hot","guichenoti","Blue"
"62803",-0.485200604419675,"CORT Hot","guichenoti","Blue"
"62804",-0.427565316975732,"CORT Hot","guichenoti","Blue"
"62805",-0.284741382992225,"CORT Hot","guichenoti","Blue"
"62806",-0.336771269840654,"CORT Hot","guichenoti","Blue"
"62807",-0.453973137179568,"CORT Hot","guichenoti","Blue"
"62808",-0.352915559412031,"CORT Hot","guichenoti","Blue"
"62809",-0.557256827023687,"CORT Hot","guichenoti","Blue"
"62810",-0.477483972447962,"CORT Hot","guichenoti","Blue"
"62811",-0.547675300982587,"CORT Hot","guichenoti","Blue"
"62812",-0.737819153470937,"CORT Hot","guichenoti","Blue"
"62813",-0.413757308414929,"CORT Hot","guichenoti","Blue"
"62814",-0.662478083265421,"CORT Hot","guichenoti","Blue"
"62815",-0.415803088189718,"CORT Hot","guichenoti","Blue"
"62816",-0.290787906759478,"CORT Hot","guichenoti","Blue"
"62817",-0.707065659322771,"CORT Hot","guichenoti","Blue"
"62818",-0.280563295372121,"CORT Hot","guichenoti","Blue"
"62819",-0.199584728194182,"CORT Hot","guichenoti","Blue"
"62820",-0.218547241024449,"CORT Hot","guichenoti","Blue"
"62821",-0.270852493836497,"CORT Hot","guichenoti","Blue"
"62822",-0.478678990202388,"CORT Hot","guichenoti","Blue"
"62823",-0.499500510809841,"CORT Hot","guichenoti","Blue"
"62824",-0.603759396742038,"CORT Hot","guichenoti","Blue"
"62825",-0.391160849150339,"CORT Hot","guichenoti","Blue"
"62826",-0.29087046851269,"CORT Hot","guichenoti","Blue"
"62827",-0.470250913361805,"CORT Hot","guichenoti","Blue"
"62828",-0.612693360473665,"CORT Hot","guichenoti","Blue"
"62829",-0.494808305140502,"CORT Hot","guichenoti","Blue"
"62830",-0.502399099561556,"CORT Hot","guichenoti","Blue"
"62831",-0.371147931525256,"CORT Hot","guichenoti","Blue"
"62832",-0.253349542321835,"CORT Hot","guichenoti","Blue"
"62833",-0.608840278370206,"CORT Hot","guichenoti","Blue"
"62834",-0.563541523174019,"CORT Hot","guichenoti","Blue"
"62835",-0.414776267265257,"CORT Hot","guichenoti","Blue"
"62836",-0.245377614580172,"CORT Hot","guichenoti","Blue"
"62837",-0.297106588817955,"CORT Hot","guichenoti","Blue"
"62838",-0.440375707079149,"CORT Hot","guichenoti","Blue"
"62839",-0.292853004580125,"CORT Hot","guichenoti","Blue"
"62840",-0.348496973809763,"CORT Hot","guichenoti","Blue"
"62841",-0.423570640275232,"CORT Hot","guichenoti","Blue"
"62842",-0.418284362564794,"CORT Hot","guichenoti","Blue"
"62843",-0.264967686755545,"CORT Hot","guichenoti","Blue"
"62844",-0.487882928404387,"CORT Hot","guichenoti","Blue"
"62845",-0.342124628015711,"CORT Hot","guichenoti","Blue"
"62846",-0.362821195576945,"CORT Hot","guichenoti","Blue"
"62847",-0.35496026612154,"CORT Hot","guichenoti","Blue"
"62848",-0.217591832993225,"CORT Hot","guichenoti","Blue"
"62849",-0.334079207162011,"CORT Hot","guichenoti","Blue"
"62850",-0.571761430700103,"CORT Hot","guichenoti","Blue"
"62851",-0.132210310339038,"CORT Hot","guichenoti","Blue"
"62852",-0.532945499037403,"CORT Hot","guichenoti","Blue"
"62853",-0.11509205300929,"CORT Hot","guichenoti","Blue"
"62854",-0.165788102307456,"CORT Hot","guichenoti","Blue"
"62855",-0.590385826952317,"CORT Hot","guichenoti","Blue"
"62856",-0.0697935657984169,"CORT Hot","guichenoti","Blue"
"62857",-0.59383318627471,"CORT Hot","guichenoti","Blue"
"62858",-0.3813583505477,"CORT Hot","guichenoti","Blue"
"62859",-0.616924923545988,"CORT Hot","guichenoti","Blue"
"62860",-0.473410837843314,"CORT Hot","guichenoti","Blue"
"62861",-0.474634223422219,"CORT Hot","guichenoti","Blue"
"62862",-0.482938131480889,"CORT Hot","guichenoti","Blue"
"62863",-0.161881073826537,"CORT Hot","guichenoti","Blue"
"62864",-0.53242626514451,"CORT Hot","guichenoti","Blue"
"62865",-0.566280885603695,"CORT Hot","guichenoti","Blue"
"62866",-0.27092113660146,"CORT Hot","guichenoti","Blue"
"62867",-0.630460789155052,"CORT Hot","guichenoti","Blue"
"62868",-0.318913963646026,"CORT Hot","guichenoti","Blue"
"62869",-0.155495739414226,"CORT Hot","guichenoti","Blue"
"62870",-0.250320127997856,"CORT Hot","guichenoti","Blue"
"62871",-0.523448015317788,"CORT Hot","guichenoti","Blue"
"62872",-0.389691192475056,"CORT Hot","guichenoti","Blue"
"62873",-0.566873551854137,"CORT Hot","guichenoti","Blue"
"62874",-0.330223221812928,"CORT Hot","guichenoti","Blue"
"62875",-0.226753773428315,"CORT Hot","guichenoti","Blue"
"62876",-0.428396953590904,"CORT Hot","guichenoti","Blue"
"62877",-0.273229033703228,"CORT Hot","guichenoti","Blue"
"62878",-0.514712272176293,"CORT Hot","guichenoti","Blue"
"62879",-0.568392917957174,"CORT Hot","guichenoti","Blue"
"62880",-0.266548473071673,"CORT Hot","guichenoti","Blue"
"62881",-0.368149280024177,"CORT Hot","guichenoti","Blue"
"62882",-0.461281211889563,"CORT Hot","guichenoti","Blue"
"62883",-0.471976451791908,"CORT Hot","guichenoti","Blue"
"62884",-0.518005055178749,"CORT Hot","guichenoti","Blue"
"62885",-0.317852372086423,"CORT Hot","guichenoti","Blue"
"62886",-0.262342050557469,"CORT Hot","guichenoti","Blue"
"62887",-0.25490883148558,"CORT Hot","guichenoti","Blue"
"62888",-0.371054790458901,"CORT Hot","guichenoti","Blue"
"62889",-0.380017840272302,"CORT Hot","guichenoti","Blue"
"62890",-0.38013363905764,"CORT Hot","guichenoti","Blue"
"62891",0.0171443499054969,"CORT Hot","guichenoti","Blue"
"62892",-0.139774671188248,"CORT Hot","guichenoti","Blue"
"62893",-0.256782379284203,"CORT Hot","guichenoti","Blue"
"62894",-0.390992861249658,"CORT Hot","guichenoti","Blue"
"62895",-0.307206019192761,"CORT Hot","guichenoti","Blue"
"62896",-0.388640551792867,"CORT Hot","guichenoti","Blue"
"62897",-0.47613177419758,"CORT Hot","guichenoti","Blue"
"62898",-0.482665098739068,"CORT Hot","guichenoti","Blue"
"62899",-0.409237692113016,"CORT Hot","guichenoti","Blue"
"62900",-0.360836093759115,"CORT Hot","guichenoti","Blue"
"62901",-0.325593342894248,"CORT Hot","guichenoti","Blue"
"62902",-0.589661217640486,"CORT Hot","guichenoti","Blue"
"62903",-0.479879788298797,"CORT Hot","guichenoti","Blue"
"62904",-0.333203197399733,"CORT Hot","guichenoti","Blue"
"62905",-0.383878322842977,"CORT Hot","guichenoti","Blue"
"62906",-0.395527558445889,"CORT Hot","guichenoti","Blue"
"62907",-0.120419677307879,"CORT Hot","guichenoti","Blue"
"62908",-0.264808584068749,"CORT Hot","guichenoti","Blue"
"62909",-0.428576195828415,"CORT Hot","guichenoti","Blue"
"62910",-0.376367006440561,"CORT Hot","guichenoti","Blue"
"62911",-0.406262485982702,"CORT Hot","guichenoti","Blue"
"62912",-0.391605709870606,"CORT Hot","guichenoti","Blue"
"62913",-0.402616991659724,"CORT Hot","guichenoti","Blue"
"62914",-0.623980185584715,"CORT Hot","guichenoti","Blue"
"62915",-0.676943755397153,"CORT Hot","guichenoti","Blue"
"62916",-0.519490517816809,"CORT Hot","guichenoti","Blue"
"62917",-0.589011652314972,"CORT Hot","guichenoti","Blue"
"62918",-0.622487017816213,"CORT Hot","guichenoti","Blue"
"62919",-0.755504366010474,"CORT Hot","guichenoti","Blue"
"62920",-0.0355918306212777,"CORT Hot","guichenoti","Blue"
"62921",-0.087244635206774,"CORT Hot","guichenoti","Blue"
"62922",-0.707398501996742,"CORT Hot","guichenoti","Blue"
"62923",-0.724758021229316,"CORT Hot","guichenoti","Blue"
"62924",-0.0869696886734672,"CORT Hot","guichenoti","Blue"
"62925",-0.39761430004793,"CORT Hot","guichenoti","Blue"
"62926",-0.404044316168124,"CORT Hot","guichenoti","Blue"
"62927",-0.178171659799644,"CORT Hot","guichenoti","Blue"
"62928",0.0604849318129257,"CORT Hot","guichenoti","Blue"
"62929",-0.45220720792252,"CORT Hot","guichenoti","Blue"
"62930",-0.532576176457155,"CORT Hot","guichenoti","Blue"
"62931",-0.129186457869854,"CORT Hot","guichenoti","Blue"
"62932",-0.659804928593144,"CORT Hot","guichenoti","Blue"
"62933",-0.281903515259934,"CORT Hot","guichenoti","Blue"
"62934",-0.481647723867731,"CORT Hot","guichenoti","Blue"
"62935",-0.277276127835347,"CORT Hot","guichenoti","Blue"
"62936",-0.281557668607031,"CORT Hot","guichenoti","Blue"
"62937",-0.474345546921254,"CORT Hot","guichenoti","Blue"
"62938",-0.341388201933699,"CORT Hot","guichenoti","Blue"
"62939",-0.42001241745643,"CORT Hot","guichenoti","Blue"
"62940",-0.728377899339703,"CORT Hot","guichenoti","Blue"
"62941",-0.405579522376508,"CORT Hot","guichenoti","Blue"
"62942",-0.426312083963572,"CORT Hot","guichenoti","Blue"
"62943",-0.659387246824084,"CORT Hot","guichenoti","Blue"
"62944",-0.175952939565649,"CORT Hot","guichenoti","Blue"
"62945",-0.638573158186636,"CORT Hot","guichenoti","Blue"
"62946",-0.697207489090082,"CORT Hot","guichenoti","Blue"
"62947",-0.142649074298399,"CORT Hot","guichenoti","Blue"
"62948",-0.676561122259792,"CORT Hot","guichenoti","Blue"
"62949",-0.0466182568807842,"CORT Hot","guichenoti","Blue"
"62950",-0.782210323229548,"CORT Hot","guichenoti","Blue"
"62951",-0.292672139487061,"CORT Hot","guichenoti","Blue"
"62952",-0.505348021539954,"CORT Hot","guichenoti","Blue"
"62953",-0.518971399043139,"CORT Hot","guichenoti","Blue"
"62954",-0.59730391198253,"CORT Hot","guichenoti","Blue"
"62955",-0.459611729986719,"CORT Hot","guichenoti","Blue"
"62956",-0.556610110298679,"CORT Hot","guichenoti","Blue"
"62957",-0.589975473737108,"CORT Hot","guichenoti","Blue"
"62958",-0.466304008817853,"CORT Hot","guichenoti","Blue"
"62959",-0.527569919361025,"CORT Hot","guichenoti","Blue"
"62960",-0.555266082473177,"CORT Hot","guichenoti","Blue"
"62961",-0.71149353133076,"CORT Hot","guichenoti","Blue"
"62962",-0.37546925875146,"CORT Hot","guichenoti","Blue"
"62963",-0.322083892005591,"CORT Hot","guichenoti","Blue"
"62964",-0.665192652239633,"CORT Hot","guichenoti","Blue"
"62965",-0.521466856581155,"CORT Hot","guichenoti","Blue"
"62966",-0.530489094788855,"CORT Hot","guichenoti","Blue"
"62967",-0.602490678769977,"CORT Hot","guichenoti","Blue"
"62968",-0.61535478409418,"CORT Hot","guichenoti","Blue"
"62969",-0.1245613279441,"CORT Hot","guichenoti","Blue"
"62970",-0.315680276858609,"CORT Hot","guichenoti","Blue"
"62971",-0.321663115000612,"CORT Hot","guichenoti","Blue"
"62972",-0.419305087806121,"CORT Hot","guichenoti","Blue"
"62973",-0.499974454543718,"CORT Hot","guichenoti","Blue"
"62974",-0.380242464831155,"CORT Hot","guichenoti","Blue"
"62975",-0.474363587281195,"CORT Hot","guichenoti","Blue"
"62976",-0.605284417349679,"CORT Hot","guichenoti","Blue"
"62977",-0.606700447279915,"CORT Hot","guichenoti","Blue"
"62978",-0.70841707254458,"CORT Hot","guichenoti","Blue"
"62979",-0.344515896923678,"CORT Hot","guichenoti","Blue"
"62980",-0.423252363102914,"CORT Hot","guichenoti","Blue"
"62981",-0.527696148192821,"CORT Hot","guichenoti","Blue"
"62982",-0.285308105083417,"CORT Hot","guichenoti","Blue"
"62983",-0.52885707701377,"CORT Hot","guichenoti","Blue"
"62984",-0.305738334456405,"CORT Hot","guichenoti","Blue"
"62985",-0.260377950231607,"CORT Hot","guichenoti","Blue"
"62986",-0.341997825640514,"CORT Hot","guichenoti","Blue"
"62987",-0.557508840506716,"CORT Hot","guichenoti","Blue"
"62988",-0.249089045535429,"CORT Hot","guichenoti","Blue"
"62989",-0.0937138860009445,"CORT Hot","guichenoti","Blue"
"62990",0.0349868591216089,"CORT Hot","guichenoti","Blue"
"62991",-0.857070160310756,"CORT Hot","guichenoti","Blue"
"62992",0.0225064483421641,"CORT Hot","guichenoti","Blue"
"62993",-0.0770550977090052,"CORT Hot","guichenoti","Blue"
"62994",-0.770144779962917,"CORT Hot","guichenoti","Blue"
"62995",-0.608148884672007,"CORT Hot","guichenoti","Blue"
"62996",-0.571115958143525,"CORT Hot","guichenoti","Blue"
"62997",-0.373569906953591,"CORT Hot","guichenoti","Blue"
"62998",-0.287796516825688,"CORT Hot","guichenoti","Blue"
"62999",-0.442126109000891,"CORT Hot","guichenoti","Blue"
"63000",-0.489324892402099,"CORT Hot","guichenoti","Blue"
"63001",-0.213153033957607,"Control Hot","guichenoti","Blue"
"63002",-0.357716997853342,"Control Hot","guichenoti","Blue"
"63003",-0.746269058835488,"Control Hot","guichenoti","Blue"
"63004",-0.767301436502139,"Control Hot","guichenoti","Blue"
"63005",-0.744875709740296,"Control Hot","guichenoti","Blue"
"63006",-0.591846547613771,"Control Hot","guichenoti","Blue"
"63007",-0.556672609435132,"Control Hot","guichenoti","Blue"
"63008",-0.214694975431988,"Control Hot","guichenoti","Blue"
"63009",-0.375846562169465,"Control Hot","guichenoti","Blue"
"63010",-0.787540769987859,"Control Hot","guichenoti","Blue"
"63011",-0.549029537107992,"Control Hot","guichenoti","Blue"
"63012",-0.409667057349636,"Control Hot","guichenoti","Blue"
"63013",-0.467721599061674,"Control Hot","guichenoti","Blue"
"63014",-0.571794115093739,"Control Hot","guichenoti","Blue"
"63015",-0.301637025049272,"Control Hot","guichenoti","Blue"
"63016",-0.161075594293561,"Control Hot","guichenoti","Blue"
"63017",-0.696874000537639,"Control Hot","guichenoti","Blue"
"63018",-0.566695760006593,"Control Hot","guichenoti","Blue"
"63019",-0.647453132135938,"Control Hot","guichenoti","Blue"
"63020",-0.484696780991491,"Control Hot","guichenoti","Blue"
"63021",-0.30155879292917,"Control Hot","guichenoti","Blue"
"63022",-0.318060561855361,"Control Hot","guichenoti","Blue"
"63023",-0.246674507015462,"Control Hot","guichenoti","Blue"
"63024",-0.305477547078835,"Control Hot","guichenoti","Blue"
"63025",-0.117404038045715,"Control Hot","guichenoti","Blue"
"63026",-0.718083892682919,"Control Hot","guichenoti","Blue"
"63027",-0.778740559738924,"Control Hot","guichenoti","Blue"
"63028",0.130614063560666,"Control Hot","guichenoti","Blue"
"63029",-0.743376238400528,"Control Hot","guichenoti","Blue"
"63030",-0.198625071583279,"Control Hot","guichenoti","Blue"
"63031",-0.19614201195919,"Control Hot","guichenoti","Blue"
"63032",-0.38379269078107,"Control Hot","guichenoti","Blue"
"63033",-0.315061039425443,"Control Hot","guichenoti","Blue"
"63034",-0.37113177014399,"Control Hot","guichenoti","Blue"
"63035",-0.478117638844986,"Control Hot","guichenoti","Blue"
"63036",-0.481776235020813,"Control Hot","guichenoti","Blue"
"63037",-0.429073880308343,"Control Hot","guichenoti","Blue"
"63038",-0.520708282961258,"Control Hot","guichenoti","Blue"
"63039",-0.507481733471663,"Control Hot","guichenoti","Blue"
"63040",-0.258208810070426,"Control Hot","guichenoti","Blue"
"63041",-0.438174316508643,"Control Hot","guichenoti","Blue"
"63042",-0.355451498419822,"Control Hot","guichenoti","Blue"
"63043",-0.309712685436706,"Control Hot","guichenoti","Blue"
"63044",-0.678762895371022,"Control Hot","guichenoti","Blue"
"63045",-0.32090820571823,"Control Hot","guichenoti","Blue"
"63046",-0.407990012246682,"Control Hot","guichenoti","Blue"
"63047",-0.194440184091829,"Control Hot","guichenoti","Blue"
"63048",-0.109100081626525,"Control Hot","guichenoti","Blue"
"63049",-0.698674889016322,"Control Hot","guichenoti","Blue"
"63050",-0.755353822975689,"Control Hot","guichenoti","Blue"
"63051",-0.688269705894329,"Control Hot","guichenoti","Blue"
"63052",-0.630246600044224,"Control Hot","guichenoti","Blue"
"63053",-0.678154497378893,"Control Hot","guichenoti","Blue"
"63054",-0.69371518041536,"Control Hot","guichenoti","Blue"
